CoC_Number,Total_Year_Round_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES_TH_SH,Total_HMIS_Year_Round_Beds_ES_TH_SH,HMIS_Participation_Rate_for_Year_Round_Beds_ES_TH_SH,Total_Year_Round_Beds_ES,Total_Year_Round_Beds_TH,Total_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_without_Children_ES_TH_SH,Total_Beds_for_Households_with_only_Children_ES_TH_SH,Dedicated_Veteran_Beds_ES_TH_SH,Dedicated_Youth_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES,Total_HMIS_Year_Round_Beds_ES,HMIS_Participation_Rate_for_Year_Round_Beds_ES,Total_Seasonal_Beds_ES,Total_Overflow_Beds_ES,Total_Units_for_Households_with_Children_ES,Total_Beds_for_Households_with_Children_ES,Total_Beds_for_Households_without_Children_ES,Total_Beds_for_Households_with_only_Children_ES,Dedicated_Veteran_Beds_ES,Dedicated_Youth_Beds_ES,Total_Non_DV_Year_Round_Beds_TH,Total_HMIS_Year_Round_Beds_TH,HMIS_Participation_Rate_for_Year_Round_Beds_TH,Total_Units_for_Households_with_Children_TH,Total_Beds_for_Households_with_Children_TH,Total_Beds_for_Households_without_Children_TH,Total_Beds_for_Households_with_only_Children_TH,Dedicated_Veteran_Beds_TH,Dedicated_Youth_Beds_TH,Total_Non_DV_Year_Round_Beds_SH,Total_HMIS_Year_Round_Beds_SH,HMIS_Participation_Rate_for_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_SH,Total_Beds_for_Households_with_Children_SH,Total_Beds_for_Households_without_Children_SH,Total_Beds_for_Households_with_only_Children_SH,Dedicated_Veteran_Beds_SH,Dedicated_Youth_Beds_SH,Total_Year_Round_Beds_RRH,Total_Non_DV_Year_Round_Beds_RRH,Total_HMIS_Year_Round_Beds_RRH,HMIS_Participation_Rate_for_Year_Round_Beds_RRH,Total_Units_for_Households_with_Children_RRH,Total_Beds_for_Households_with_Children_RRH,Total_Beds_for_Households_without_Children_RRH,Total_Beds_for_Households_with_only_Children_RRH,Dedicated_Veteran_Beds_RRH,Dedicated_Youth_Beds_RRH,Total_Year_Round_Beds_PSH,Total_Non_DV_Year_Round_Beds_PSH,Total_HMIS_Year_Round_Beds_PSH,HMIS_Participation_Rate_for_Year_Round_Beds_PSH,Total_Units_for_Households_with_Children_PSH,Total_Beds_for_Households_with_Children_PSH,Total_Beds_for_Households_without_Children_PSH,Total_Beds_for_Households_with_only_Children_PSH,Dedicated_Veteran_Beds_PSH,Dedicated_Youth_Beds_PSH,Dedicated_Chronically_Homeless_Beds_PSH,Total_Year_Round_Beds_OPH,Total_Non_DV_Year_Round_Beds_OPH,Total_HMIS_Year_Round_Beds_OPH,HMIS_Participation_Rate_for_Year_Round_Beds_OPH,Total_Units_for_Households_with_Children_OPH,Total_Beds_for_Households_with_Children_OPH,Total_Beds_for_Households_without_Children_OPH,Total_Beds_for_Households_with_only_Children_OPH,Dedicated_Veteran_Beds_OPH,Dedicated_Youth_Beds_OPH
OH-506,560,415,415,0.7411,300,238,22,48,156,390,14,42,25,223,223,0.7433,0,0,37,116,176,8,0,10,170,170,0.7143,11,40,192,6,30,15,22,22,1.0,0,0,22,0,12,0,140,81,81,0.5786,27,79,61,0,7,22,659,659,548,0.8316,68,188,471,0,111,12,359,0,0,0,,0,0,0,0,0,0
OH-507,3366,2451,2010,0.5971,2509,857,0,559,1712,1649,5,117,54,1767,1398,0.5572,64,741,367,1160,1344,5,39,5,684,612,0.7141,192,552,305,0,78,49,0,0,,0,0,0,0,0,0,1237,1148,1148,0.9281,297,780,457,0,119,74,3573,3573,3537,0.9899,570,1557,2016,0,863,9,1320,191,191,0,0.0,0,0,191,0,0,0
OH-508,255,180,180,0.7059,221,26,8,54,139,116,0,8,0,172,172,0.7783,0,23,48,114,107,0,0,0,0,0,0.0,6,25,1,0,0,0,8,8,1.0,0,0,8,0,8,0,160,160,160,1.0,29,103,57,0,5,0,568,568,513,0.9032,63,167,401,0,62,7,412,68,68,68,1.0,2,6,62,0,0,0
OK-500,242,141,101,0.4174,209,33,0,39,121,86,35,0,46,108,68,0.3254,58,49,24,92,82,35,0,35,33,33,1.0,15,29,4,0,0,11,0,0,,0,0,0,0,0,0,62,44,44,0.7097,17,41,21,0,0,12,12,12,12,1.0,1,3,9,0,2,0,11,0,0,0,,0,0,0,0,0,0
OK-501,765,675,675,0.8824,507,240,18,87,204,551,10,46,63,457,457,0.9014,0,11,62,132,365,10,0,10,200,200,0.8333,25,72,168,0,28,53,18,18,1.0,0,0,18,0,18,0,424,424,424,1.0,42,42,382,0,185,18,559,559,334,0.5975,6,36,523,0,225,8,301,60,60,0,0.0,0,0,60,0,0,0
OK-502,1218,1167,969,0.7956,989,199,30,83,394,820,4,43,60,938,821,0.8301,0,5,52,308,677,4,8,20,199,118,0.593,31,86,113,0,35,40,30,30,1.0,0,0,30,0,0,0,324,324,324,1.0,50,137,187,0,38,0,1014,1014,629,0.6203,121,371,643,0,385,0,343,8,8,8,1.0,0,0,8,0,8,0
OK-503,115,77,14,0.1217,110,5,0,5,32,83,0,0,5,72,9,0.0818,0,4,4,28,82,0,0,0,5,5,1.0,1,4,1,0,0,5,0,0,,0,0,0,0,0,0,32,32,32,1.0,8,21,11,0,0,0,46,46,46,1.0,24,30,16,0,5,11,46,0,0,0,,0,0,0,0,0,0
OK-504,172,157,145,0.843,155,17,0,24,60,109,3,0,3,140,140,0.9032,0,2,23,55,97,3,0,3,17,5,0.2941,1,5,12,0,0,0,0,0,,0,0,0,0,0,0,73,73,73,1.0,24,52,21,0,0,0,93,93,89,0.957,19,33,60,0,4,36,0,0,0,0,,0,0,0,0,0,0
OK-505,196,32,30,0.1531,83,113,0,55,102,94,0,0,2,30,30,0.3614,0,11,32,56,27,0,0,2,2,0,0.0,23,46,67,0,0,0,0,0,,0,0,0,0,0,0,34,34,34,1.0,12,20,10,4,0,18,9,9,9,1.0,4,8,1,0,1,0,0,0,0,0,,0,0,0,0,0,0
OK-506,151,130,100,0.6623,121,30,0,30,80,71,0,0,0,100,100,0.8264,0,0,18,53,68,0,0,0,30,0,0.0,12,27,3,0,0,0,0,0,,0,0,0,0,0,0,37,36,36,0.973,10,26,11,0,0,0,11,11,11,1.0,0,0,11,0,0,0,0,0,0,0,,0,0,0,0,0,0
OK-507,451,315,118,0.2616,451,0,0,48,127,295,29,30,29,315,118,0.2616,0,55,48,127,295,29,30,29,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,312,312,229,0.734,40,149,163,0,99,0,97,97,14,0.1443,10,28,69,0,83,0,6,0,0,0,,0,0,0,0,0,0
OR-500,789,771,771,0.9772,695,94,0,49,174,599,16,29,56,677,677,0.9741,82,512,49,174,517,4,5,8,94,94,1.0,0,0,82,12,24,48,0,0,,0,0,0,0,0,0,254,254,254,1.0,54,179,75,0,56,11,924,924,924,1.0,77,236,688,0,287,25,342,0,0,0,,0,0,0,0,0,0
OR-501,2953,2836,2535,0.8584,2053,900,0,103,348,2598,7,196,99,1936,1764,0.8592,0,0,90,312,1737,4,67,50,900,771,0.8567,13,36,861,3,129,49,0,0,,0,0,0,0,0,0,2596,2342,2333,0.8987,633,1973,623,0,115,99,5299,5225,4676,0.8824,542,1773,3526,0,841,86,2185,0,0,0,,0,0,0,0,0,0
OR-502,674,667,548,0.8131,373,289,12,91,260,398,16,60,30,366,340,0.9115,0,0,41,127,236,10,6,10,289,196,0.6782,50,133,150,6,42,20,12,12,1.0,0,0,12,0,12,0,109,109,109,1.0,18,55,54,0,35,0,448,448,135,0.3013,192,258,190,0,313,11,86,18,18,18,1.0,5,16,2,0,0,0
OR-503,333,315,255,0.7658,249,84,0,34,94,219,20,0,30,231,231,0.9277,53,0,25,77,169,3,0,6,84,24,0.2857,9,17,50,17,0,24,0,0,,0,0,0,0,0,0,47,47,47,1.0,9,31,15,1,5,1,118,118,5,0.0424,6,18,100,0,100,0,11,63,63,0,0.0,15,45,18,0,0,0
OR-504,857,814,481,0.5613,572,266,19,100,254,593,10,79,88,529,283,0.4948,176,6,89,219,343,10,0,69,266,179,0.6729,11,35,231,0,60,19,19,19,1.0,0,0,19,0,19,0,296,153,153,0.5169,60,207,89,0,40,127,115,115,90,0.7826,7,25,90,0,32,8,71,62,62,62,1.0,0,0,62,0,0,0
OR-505,982,982,639,0.6507,653,329,0,67,221,739,22,10,45,653,492,0.7534,150,43,26,91,548,14,0,14,329,147,0.4468,41,130,191,8,10,31,0,0,,0,0,0,0,0,0,390,390,390,1.0,67,203,187,0,91,14,145,145,145,1.0,26,81,64,0,0,0,145,71,71,71,1.0,16,48,23,0,0,0
OR-506,484,452,452,0.9339,386,98,0,65,224,257,3,79,17,362,362,0.9378,275,0,48,183,200,3,0,6,90,90,0.9184,17,41,57,0,79,11,0,0,,0,0,0,0,0,0,271,241,241,0.8893,66,225,46,0,8,8,490,490,490,1.0,41,139,351,0,246,12,157,470,470,470,1.0,70,165,305,0,13,7
OR-507,235,181,181,0.7702,181,54,0,40,112,123,0,25,25,127,127,0.7017,0,55,25,79,102,0,23,0,54,54,1.0,15,33,21,0,2,25,0,0,,0,0,0,0,0,0,293,243,243,0.8294,76,233,60,0,24,55,645,638,638,0.9891,102,318,327,0,198,0,180,82,82,44,0.5366,12,33,49,0,0,44
PA-500,4938,4668,4127,0.8358,3667,1026,245,627,1895,3035,8,169,417,3479,3038,0.8285,145,62,419,1284,2375,8,27,70,944,864,0.8421,208,611,415,0,110,337,245,225,0.9184,0,0,245,0,32,10,1512,1446,1446,0.9563,348,1099,413,0,134,182,5286,5286,4315,0.8163,586,2021,3265,0,1111,49,1573,10,10,10,1.0,0,0,10,0,0,0
PA-501,423,402,307,0.7258,257,141,25,91,238,185,0,35,12,241,146,0.5681,62,20,52,132,125,0,19,0,136,136,0.9645,39,106,35,0,16,12,25,25,1.0,0,0,25,0,0,0,105,96,90,0.8571,35,72,33,0,6,6,242,242,204,0.843,25,61,181,0,82,0,36,65,65,43,0.6615,13,17,48,0,23,0
PA-502,322,287,277,0.8602,243,79,0,75,213,109,0,0,2,208,208,0.856,6,0,51,167,76,0,0,2,79,69,0.8734,24,46,33,0,0,0,0,0,,0,0,0,0,0,0,228,198,198,0.8684,65,202,26,0,16,0,432,432,294,0.6806,57,153,279,0,78,5,78,80,80,80,1.0,0,0,80,0,0,0
PA-503,219,159,159,0.726,101,118,0,30,110,109,0,14,8,77,77,0.7624,0,41,9,31,70,0,0,0,82,82,0.6949,21,79,39,0,14,8,0,0,,0,0,0,0,0,0,97,97,97,1.0,21,62,35,0,4,26,389,389,314,0.8072,83,273,116,0,104,0,55,0,0,0,,0,0,0,0,0,0
PA-504,213,162,155,0.7277,153,60,0,46,145,68,0,0,13,132,125,0.817,45,328,29,95,58,0,0,0,30,30,0.5,17,50,10,0,0,13,0,0,,0,0,0,0,0,0,434,404,398,0.9171,100,346,88,0,6,50,227,227,227,1.0,27,96,131,0,0,0,178,0,0,0,,0,0,0,0,0,0
PA-505,403,345,317,0.7866,264,139,0,56,181,222,0,120,1,249,221,0.8371,12,2,43,138,126,0,24,1,96,96,0.6906,13,43,96,0,96,0,0,0,,0,0,0,0,0,0,108,108,108,1.0,34,101,7,0,8,0,228,228,228,1.0,18,70,158,0,0,4,37,50,46,41,0.82,6,6,44,0,0,0
PA-506,452,386,386,0.854,274,178,0,41,183,262,7,20,9,224,224,0.8175,255,75,26,140,129,5,15,5,162,162,0.9101,15,43,133,2,5,4,0,0,,0,0,0,0,0,0,110,59,59,0.5364,25,63,47,0,50,0,371,371,323,0.8706,91,197,174,0,63,0,323,47,47,47,1.0,0,0,47,0,0,0
PA-508,153,137,137,0.8954,66,76,11,25,74,79,0,30,8,63,63,0.9545,15,24,11,36,30,0,0,0,63,63,0.8289,14,38,38,0,23,8,11,11,1.0,0,0,11,0,7,0,130,109,108,0.8308,38,125,5,0,1,14,232,232,167,0.7198,33,125,107,0,73,0,167,0,0,0,,0,0,0,0,0,0
PA-509,1843,1485,936,0.5079,1278,565,0,340,1052,759,32,69,67,972,667,0.5219,258,552,231,756,497,25,8,25,513,269,0.4761,109,296,262,7,61,42,0,0,,0,0,0,0,0,0,957,750,706,0.7377,187,621,336,0,53,37,1181,1161,742,0.6283,134,431,750,0,419,0,762,139,139,17,0.1223,18,57,82,0,0,0
PA-510,497,433,433,0.8712,361,136,0,94,268,229,0,23,0,323,323,0.8947,55,5,76,223,138,0,0,0,110,110,0.8088,18,45,91,0,23,0,0,0,,0,0,0,0,0,0,115,115,115,1.0,35,63,52,0,0,0,144,144,144,1.0,16,55,89,0,3,17,16,0,0,0,,0,0,0,0,0,0
PA-511,346,324,258,0.7457,217,129,0,61,204,139,3,0,8,195,133,0.6129,95,0,31,106,108,3,0,3,129,125,0.969,30,98,31,0,0,5,0,0,,0,0,0,0,0,0,166,147,147,0.8855,41,119,47,0,3,8,112,112,72,0.6429,12,43,69,0,40,0,16,0,0,0,,0,0,0,0,0,0
PA-512,334,287,270,0.8084,262,72,0,54,191,143,0,17,16,244,232,0.8855,0,0,34,123,139,0,17,10,43,38,0.5278,20,68,4,0,0,6,0,0,,0,0,0,0,0,0,312,228,312,1.0,74,261,51,0,6,69,257,257,257,1.0,18,64,193,0,70,0,171,13,13,1,0.0769,3,9,4,0,1,0
PA-600,812,717,717,0.883,639,161,12,156,331,481,0,106,18,544,544,0.8513,83,22,152,317,322,0,19,18,161,161,1.0,4,14,147,0,75,0,12,12,1.0,0,0,12,0,12,0,885,705,662,0.748,187,526,359,0,58,154,2144,2144,2144,1.0,392,1108,1036,0,444,5,1113,40,40,40,1.0,0,0,40,0,0,0
PA-601,1009,760,419,0.4153,739,270,0,149,441,568,0,102,9,511,204,0.276,11,119,110,322,417,0,28,0,249,215,0.7963,39,119,151,0,74,9,0,0,,0,0,0,0,0,0,981,826,826,0.842,192,612,369,0,64,48,1252,1176,999,0.7979,192,595,657,0,294,9,945,51,51,20,0.3922,0,0,51,0,13,0
PA-603,103,78,78,0.7573,74,29,0,31,75,28,0,4,35,54,54,0.7297,0,5,24,59,15,0,3,25,24,24,0.8276,7,16,13,0,1,10,0,0,,0,0,0,0,0,0,119,119,119,1.0,25,79,40,0,18,48,152,152,152,1.0,44,105,47,0,11,80,120,0,0,0,,0,0,0,0,0,0
PA-605,363,287,275,0.7576,252,101,10,39,152,210,1,13,12,200,200,0.7937,36,25,21,99,153,0,3,0,77,65,0.6436,18,53,47,1,0,12,10,10,1.0,0,0,10,0,10,0,226,226,226,1.0,47,153,73,0,2,0,429,429,331,0.7716,84,312,117,0,98,0,253,95,95,95,1.0,0,0,95,0,5,0
PR-502,498,359,359,0.7209,158,328,12,44,142,356,0,6,6,127,127,0.8038,0,0,11,32,126,0,0,0,220,220,0.6707,33,110,218,0,6,6,12,12,1.0,0,0,12,0,0,0,211,185,185,0.8768,26,74,137,0,0,22,1252,1228,1228,0.9808,103,299,953,0,192,10,829,255,255,255,1.0,0,0,255,0,0,0
PR-503,248,189,189,0.7621,218,30,0,9,63,185,0,7,12,159,159,0.7294,0,0,9,63,155,0,0,12,30,30,1.0,0,0,30,0,7,0,0,0,,0,0,0,0,0,0,147,99,99,0.6735,21,70,77,0,1,0,634,557,535,0.8438,42,128,506,0,22,1,462,0,0,0,,0,0,0,0,0,0
RI-500,852,683,616,0.723,647,205,0,124,357,483,12,94,18,572,505,0.7805,637,120,87,250,385,12,13,18,111,111,0.5415,37,107,98,0,81,0,0,0,,0,0,0,0,0,0,432,310,304,0.7037,87,267,165,0,28,24,1389,1325,1325,0.9539,152,565,824,0,320,5,532,957,948,948,0.9906,175,440,517,0,0,0
SC-500,264,194,178,0.6742,199,65,0,20,63,189,12,65,18,129,113,0.5678,0,19,20,63,124,12,0,18,65,65,1.0,0,0,65,0,65,0,0,0,,0,0,0,0,0,0,419,298,298,0.7112,72,241,178,0,69,5,396,396,80,0.202,0,0,396,0,316,0,80,0,0,0,,0,0,0,0,0,0
SC-501,1035,846,387,0.3739,858,165,12,97,466,553,16,42,44,718,289,0.3368,281,10,70,388,454,16,5,24,116,86,0.5212,27,78,87,0,37,20,12,12,1.0,0,0,12,0,0,0,139,124,124,0.8921,28,99,40,0,5,2,369,369,335,0.9079,9,28,341,0,181,0,367,61,61,0,0.0,18,50,11,0,0,0
SC-502,1116,1029,903,0.8091,727,389,0,91,337,767,12,123,58,661,579,0.7964,269,19,50,187,528,12,12,44,368,324,0.8329,41,150,239,0,111,14,0,0,,0,0,0,0,0,0,134,134,134,1.0,16,62,70,2,10,14,755,718,304,0.4026,49,122,633,0,414,8,228,76,76,76,1.0,19,57,19,0,0,0
SC-503,597,488,453,0.7588,421,176,0,51,207,382,8,50,8,369,324,0.7696,0,39,38,154,259,8,10,8,119,129,0.733,13,53,123,0,40,0,0,0,,0,0,0,0,0,0,164,145,153,0.9329,21,58,106,0,88,22,470,470,422,0.8979,66,215,255,0,336,0,101,422,422,59,0.1398,60,162,260,0,0,0
SD-500,1233,881,562,0.4558,1088,145,0,199,630,603,0,35,64,756,534,0.4908,100,100,188,601,487,0,23,24,125,28,0.1931,11,29,116,0,12,40,0,0,,0,0,0,0,0,0,411,369,369,0.8978,105,333,78,0,21,0,482,482,482,1.0,22,81,401,0,315,0,438,20,20,20,1.0,0,0,20,0,20,0
TN-500,254,215,207,0.815,238,16,0,33,127,127,0,8,0,199,199,0.8361,0,9,31,119,119,0,0,0,16,8,0.5,2,8,8,0,8,0,0,0,,0,0,0,0,0,0,369,363,363,0.9837,68,182,187,0,22,0,399,399,343,0.8596,109,267,132,0,56,1,43,0,0,0,,0,0,0,0,0,0
TN-501,1360,1259,1259,0.9257,988,372,0,271,524,836,0,102,0,887,887,0.8978,15,111,217,368,620,0,2,0,372,372,1.0,54,156,216,0,100,0,0,0,,0,0,0,0,0,0,865,865,865,1.0,300,465,364,36,330,56,862,862,862,1.0,146,334,510,18,78,18,851,66,66,66,1.0,25,36,30,0,0,0
TN-502,682,615,583,0.8548,414,268,0,27,76,602,4,45,12,382,376,0.9082,0,230,15,46,364,4,0,4,233,207,0.7724,12,30,238,0,45,8,0,0,,0,0,0,0,0,0,282,282,282,1.0,76,241,41,0,10,0,328,328,280,0.8537,19,50,278,0,132,0,105,44,44,31,0.7045,7,25,19,0,0,3
TN-503,302,199,184,0.6093,198,104,0,50,181,121,0,38,0,133,133,0.6717,0,45,32,132,66,0,0,0,66,51,0.4904,18,49,55,0,38,0,0,0,,0,0,0,0,0,0,67,67,63,0.9403,8,22,45,0,0,0,57,57,57,1.0,1,2,55,0,3,0,15,88,88,88,1.0,19,45,43,0,0,0
TN-504,1351,1237,417,0.3087,957,387,7,77,318,1011,22,127,22,864,214,0.2236,95,276,58,237,698,22,26,22,366,196,0.5065,19,81,306,0,94,0,7,7,1.0,0,0,7,0,7,0,754,746,729,0.9668,176,480,274,0,22,114,1243,1243,1243,1.0,354,622,621,0,794,0,43,115,115,115,1.0,0,0,115,0,0,0
TN-506,379,298,194,0.5119,336,43,0,48,120,259,0,0,0,276,194,0.5774,40,0,43,104,232,0,0,0,22,0,0.0,5,16,27,0,0,0,0,0,,0,0,0,0,0,0,11,11,11,1.0,1,3,8,0,5,0,102,102,52,0.5098,30,38,64,0,50,0,0,0,0,0,,0,0,0,0,0,0
TN-507,149,98,98,0.6577,136,13,0,13,48,101,0,3,23,85,85,0.625,13,7,13,48,88,0,3,21,13,13,1.0,0,0,13,0,0,2,0,0,,0,0,0,0,0,0,235,221,221,0.9404,27,102,133,0,34,13,259,259,234,0.9035,52,157,102,0,37,7,32,31,31,31,1.0,6,23,8,0,0,0
TN-509,362,279,164,0.453,318,44,0,29,141,218,3,18,3,235,140,0.4403,0,49,29,141,174,3,0,3,44,24,0.5455,0,0,44,0,18,0,0,0,,0,0,0,0,0,0,65,56,56,0.8615,7,20,45,0,21,0,448,448,278,0.6205,33,88,360,0,170,0,201,0,0,0,,0,0,0,0,0,0
TN-510,249,175,175,0.7028,157,92,0,38,140,109,0,0,0,115,115,0.7325,60,0,28,108,49,0,0,0,60,60,0.6522,10,32,60,0,0,0,0,0,,0,0,0,0,0,0,207,200,200,0.9662,36,117,90,0,0,0,263,263,119,0.4525,34,116,147,0,144,0,1,43,43,43,1.0,2,6,37,0,0,0
TN-512,171,123,55,0.3216,134,37,0,46,125,46,0,0,0,113,55,0.4104,7,18,36,92,42,0,0,0,10,0,0.0,10,33,4,0,0,0,0,0,,0,0,0,0,0,0,81,81,81,1.0,11,36,45,0,11,0,27,27,27,1.0,2,4,23,0,14,0,27,0,0,0,,0,0,0,0,0,0
TX-500,2724,2554,2531,0.9291,2315,384,25,279,897,1823,4,165,63,2195,2195,0.9482,0,80,211,695,1616,4,36,18,334,311,0.8099,68,202,182,0,104,45,25,25,1.0,0,0,25,0,25,0,924,846,846,0.9156,120,424,500,0,203,114,2060,2060,2060,1.0,337,970,1090,0,1138,1,753,1579,1579,1579,1.0,277,937,642,0,93,1
TX-503,1143,931,931,0.8145,926,199,18,162,508,628,7,75,69,829,829,0.8952,10,3,110,358,561,7,25,17,84,84,0.4221,52,150,49,0,32,52,18,18,1.0,0,0,18,0,18,0,1570,1393,1360,0.8662,306,940,630,0,113,254,1507,1507,1436,0.9529,69,232,1275,0,852,0,1285,430,430,342,0.7953,96,131,299,0,0,35
TX-600,3085,2675,1806,0.5854,2233,806,46,513,1220,1810,55,169,168,1978,1519,0.6803,601,40,403,833,1353,47,73,62,651,241,0.299,110,387,411,8,75,106,46,46,1.0,0,0,46,0,21,0,1092,931,931,0.8526,187,572,519,1,75,32,2278,2278,2278,1.0,211,584,1694,0,882,25,1060,1096,1096,1096,1.0,269,808,288,0,0,0
TX-601,1757,1527,1527,0.8691,1553,184,20,175,746,991,20,90,88,1389,1389,0.8944,10,32,123,651,882,20,30,30,118,118,0.6413,52,95,89,0,60,58,20,20,1.0,0,0,20,0,0,0,1068,934,934,0.8745,268,669,399,0,54,9,1986,1964,1964,0.9889,235,631,1355,0,832,0,1901,631,631,480,0.7607,102,308,323,0,0,0
TX-603,656,552,401,0.6113,529,127,0,79,256,395,5,48,15,446,309,0.5841,0,46,60,189,335,5,28,12,106,92,0.7244,19,67,60,0,20,3,0,0,,0,0,0,0,0,0,563,532,471,0.8366,112,329,234,0,155,4,153,153,153,1.0,19,61,92,0,12,5,30,71,71,15,0.2113,0,0,71,0,0,0
TX-604,261,181,112,0.4291,151,110,0,25,135,120,6,16,16,87,87,0.5762,0,7,5,58,87,6,11,9,94,25,0.2273,20,77,33,0,5,7,0,0,,0,0,0,0,0,0,113,94,94,0.8319,25,55,58,0,5,39,109,105,105,0.9633,9,25,84,0,53,0,56,0,0,0,,0,0,0,0,0,0
TX-607,5239,3401,2182,0.4165,4288,951,0,571,2180,3019,40,41,118,2686,1867,0.4354,12,244,417,1597,2660,31,15,39,715,315,0.3312,154,583,359,9,26,79,0,0,,0,0,0,0,0,0,1585,1250,1162,0.7331,365,1007,578,0,197,1,1427,1341,240,0.1682,158,202,1225,0,1078,0,360,1199,1199,0,0.0,572,572,627,0,0,0
TX-611,584,535,535,0.9161,351,233,0,32,270,301,13,279,121,327,327,0.9316,0,16,21,111,227,13,229,79,208,208,0.8927,11,159,74,0,50,42,0,0,,0,0,0,0,0,0,2,2,2,1.0,0,0,2,0,0,0,172,172,172,1.0,7,16,156,0,84,4,2,0,0,0,,0,0,0,0,0,0
TX-624,428,354,279,0.6519,409,19,0,13,158,235,35,0,35,335,267,0.6528,0,0,13,158,216,35,0,35,19,12,0.6316,0,0,19,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,29,29,29,1.0,0,0,29,0,0,0,0,0,0,0,,0,0,0,0,0,0
TX-700,3088,2575,2572,0.8329,2172,884,32,283,1023,2027,38,112,136,1731,1728,0.7956,0,0,243,903,1231,38,0,108,812,812,0.9186,40,120,764,0,80,28,32,32,1.0,0,0,32,0,32,0,3916,3136,3136,0.8008,842,2175,1741,0,240,0,6776,6582,6582,0.9714,975,2505,4271,0,1528,0,3158,911,911,911,1.0,10,25,886,0,0,0
TX-701,160,128,104,0.65,160,0,0,18,54,106,0,0,0,128,104,0.65,12,0,18,54,106,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,50,26,50,1.0,10,32,18,0,0,0,0,0,0,,0,0,0,0,0,0,0,19,19,19,1.0,1,3,16,0,0,0
UT-500,1776,1399,1299,0.7314,1423,353,0,122,787,985,4,72,60,1202,1111,0.7807,129,184,59,541,878,4,0,34,197,188,0.5326,63,246,107,0,72,26,0,0,,0,0,0,0,0,0,924,893,819,0.8864,200,689,235,0,137,18,2467,2467,2456,0.9955,257,916,1551,0,631,10,1156,336,336,52,0.1548,86,310,26,0,6,0
UT-503,1049,644,577,0.55,881,168,0,134,524,493,32,25,32,610,529,0.6005,0,58,94,395,454,32,0,32,34,48,0.2857,40,129,39,0,25,0,0,0,,0,0,0,0,0,0,365,274,284,0.7781,71,250,115,0,27,5,403,398,321,0.7965,31,75,328,0,148,0,99,30,30,0,0.0,7,22,8,0,0,0
UT-504,152,63,63,0.4145,78,74,0,24,82,58,12,0,12,33,33,0.4231,0,0,10,39,27,12,0,12,30,30,0.4054,14,43,31,0,0,0,0,0,,0,0,0,0,0,0,33,8,8,0.2424,8,24,9,0,0,0,155,155,146,0.9419,7,21,134,0,5,0,89,86,86,3,0.0349,17,66,20,0,0,0
VA-500,531,509,492,0.9266,449,35,47,87,269,262,0,65,0,431,414,0.922,135,0,84,256,193,0,0,0,31,31,0.8857,3,13,22,0,21,0,47,47,1.0,0,0,47,0,44,0,275,268,268,0.9745,46,168,107,0,30,2,767,767,330,0.4302,65,181,586,0,450,0,266,95,95,95,1.0,2,9,86,0,14,0
VA-501,350,279,269,0.7686,293,57,0,42,175,175,0,8,0,222,212,0.7235,0,336,38,155,138,0,8,0,57,57,1.0,4,20,37,0,0,0,0,0,,0,0,0,0,0,0,270,252,252,0.9333,79,212,58,0,38,9,839,839,839,1.0,114,381,458,0,447,0,170,160,160,158,0.9875,0,0,160,0,0,0
VA-502,462,381,381,0.8247,462,0,0,28,166,296,0,15,0,381,381,0.8247,43,2,28,166,296,0,15,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,64,64,63,0.9844,13,43,21,0,10,1,135,135,135,1.0,3,9,126,0,104,0,38,26,26,0,0.0,0,0,26,0,0,0
VA-503,186,133,133,0.7151,154,32,0,26,93,82,11,20,18,101,101,0.6558,0,124,22,77,66,11,4,18,32,32,1.0,4,16,16,0,16,0,0,0,,0,0,0,0,0,0,341,200,99,0.2903,63,223,118,0,19,1,374,374,131,0.3503,32,126,248,0,251,5,57,200,200,200,1.0,13,56,144,0,0,0
VA-504,230,214,214,0.9304,205,25,0,18,60,170,0,0,0,201,201,0.9805,24,14,10,35,170,0,0,0,13,13,0.52,8,25,0,0,0,0,0,0,,0,0,0,0,0,0,30,30,30,1.0,2,4,26,0,5,0,137,137,103,0.7518,3,7,130,0,34,4,97,37,37,12,0.3243,0,0,37,0,0,0
VA-505,283,196,143,0.5053,234,49,0,52,173,110,0,6,0,171,118,0.5043,187,38,38,126,108,0,6,0,25,25,0.5102,14,47,2,0,0,0,0,0,,0,0,0,0,0,0,115,115,115,1.0,17,67,48,0,12,0,839,839,839,1.0,58,168,671,0,586,0,86,153,153,88,0.5752,11,51,102,0,0,0
