CoC_Number,Total_Year_Round_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES_TH_SH,Total_HMIS_Year_Round_Beds_ES_TH_SH,HMIS_Participation_Rate_for_Year_Round_Beds_ES_TH_SH,Total_Year_Round_Beds_ES,Total_Year_Round_Beds_TH,Total_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_without_Children_ES_TH_SH,Total_Beds_for_Households_with_only_Children_ES_TH_SH,Dedicated_Veteran_Beds_ES_TH_SH,Dedicated_Youth_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES,Total_HMIS_Year_Round_Beds_ES,HMIS_Participation_Rate_for_Year_Round_Beds_ES,Total_Seasonal_Beds_ES,Total_Overflow_Beds_ES,Total_Units_for_Households_with_Children_ES,Total_Beds_for_Households_with_Children_ES,Total_Beds_for_Households_without_Children_ES,Total_Beds_for_Households_with_only_Children_ES,Dedicated_Veteran_Beds_ES,Dedicated_Youth_Beds_ES,Total_Non_DV_Year_Round_Beds_TH,Total_HMIS_Year_Round_Beds_TH,HMIS_Participation_Rate_for_Year_Round_Beds_TH,Total_Units_for_Households_with_Children_TH,Total_Beds_for_Households_with_Children_TH,Total_Beds_for_Households_without_Children_TH,Total_Beds_for_Households_with_only_Children_TH,Dedicated_Veteran_Beds_TH,Dedicated_Youth_Beds_TH,Total_Non_DV_Year_Round_Beds_SH,Total_HMIS_Year_Round_Beds_SH,HMIS_Participation_Rate_for_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_SH,Total_Beds_for_Households_with_Children_SH,Total_Beds_for_Households_without_Children_SH,Total_Beds_for_Households_with_only_Children_SH,Dedicated_Veteran_Beds_SH,Dedicated_Youth_Beds_SH,Total_Year_Round_Beds_RRH,Total_Non_DV_Year_Round_Beds_RRH,Total_HMIS_Year_Round_Beds_RRH,HMIS_Participation_Rate_for_Year_Round_Beds_RRH,Total_Units_for_Households_with_Children_RRH,Total_Beds_for_Households_with_Children_RRH,Total_Beds_for_Households_without_Children_RRH,Total_Beds_for_Households_with_only_Children_RRH,Dedicated_Veteran_Beds_RRH,Dedicated_Youth_Beds_RRH,Total_Year_Round_Beds_PSH,Total_Non_DV_Year_Round_Beds_PSH,Total_HMIS_Year_Round_Beds_PSH,HMIS_Participation_Rate_for_Year_Round_Beds_PSH,Total_Units_for_Households_with_Children_PSH,Total_Beds_for_Households_with_Children_PSH,Total_Beds_for_Households_without_Children_PSH,Total_Beds_for_Households_with_only_Children_PSH,Dedicated_Veteran_Beds_PSH,Dedicated_Youth_Beds_PSH,Dedicated_Chronically_Homeless_Beds_PSH,Total_Year_Round_Beds_OPH,Total_Non_DV_Year_Round_Beds_OPH,Total_HMIS_Year_Round_Beds_OPH,HMIS_Participation_Rate_for_Year_Round_Beds_OPH,Total_Units_for_Households_with_Children_OPH,Total_Beds_for_Households_with_Children_OPH,Total_Beds_for_Households_without_Children_OPH,Total_Beds_for_Households_with_only_Children_OPH,Dedicated_Veteran_Beds_OPH,Dedicated_Youth_Beds_OPH
OK-500,174,107,91,0.523,121,53,0,38,92,71,11,0,40,54,38,0.314,58,45,31,73,43,5,0,5,53,53,1,7,19,28,6,0,35,0,0,.,0,0,0,0,0,0,73,57,57,0.7808,48,55,18,0,0,31,24,24,13,0.5417,6,8,16,0,13,0,2,0,0,0,.,0,0,0,0,0,0
OK-501,785,660,660,0.8408,518,267,0,72,203,572,10,49,63,433,433,0.8359,0,11,46,126,382,10,18,10,227,227,0.8502,26,77,190,0,31,53,0,0,.,0,0,0,0,0,0,245,245,245,1,34,114,131,0,16,6,580,580,336,0.5793,15,55,525,0,244,8,303,0,0,0,.,0,0,0,0,0,0
OK-502,631,580,381,0.6038,411,220,0,61,184,443,4,44,39,360,242,0.5888,150,0,30,98,309,4,9,15,220,139,0.6318,31,86,134,0,35,24,0,0,.,0,0,0,0,0,0,169,169,169,1,10,42,125,2,131,2,844,844,571,0.6765,32,125,719,0,285,0,338,0,0,0,.,0,0,0,0,0,0
OK-503,149,107,44,0.2953,135,14,0,5,34,115,0,4,15,93,30,0.2222,0,4,4,30,105,0,4,10,14,14,1,1,4,10,0,0,5,0,0,.,0,0,0,0,0,0,49,49,49,1,10,37,12,0,0,0,56,56,56,1,25,38,18,0,5,11,56,0,0,0,.,0,0,0,0,0,0
OK-504,151,135,123,0.8146,73,78,0,20,71,77,3,28,3,57,57,0.7808,35,4,7,19,51,3,28,3,78,66,0.8462,13,52,26,0,0,0,0,0,.,0,0,0,0,0,0,46,46,46,1,19,19,27,0,13,0,126,126,100,0.7937,36,49,77,0,26,33,0,0,0,0,.,0,0,0,0,0,0
OK-505,41,19,19,0.4634,41,0,0,2,15,26,0,0,0,19,19,0.4634,0,0,2,15,26,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,26,26,26,1,2,12,14,0,5,0,6,6,6,1,0,0,6,0,0,0,0,0,0,0,.,0,0,0,0,0,0
OK-506,66,60,30,0.4545,36,30,0,15,41,25,0,0,0,30,30,0.8333,0,0,3,14,22,0,0,0,30,0,0,12,27,3,0,0,0,0,0,.,0,0,0,0,0,0,15,6,6,0.4,4,12,3,0,0,0,11,11,11,1,0,0,11,0,0,0,0,0,0,0,.,0,0,0,0,0,0
OK-507,589,450,261,0.4431,589,0,0,79,285,281,23,23,23,450,261,0.4431,0,50,79,285,281,23,23,23,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,337,337,251,0.7448,51,191,146,0,112,0,138,138,33,0.2391,22,64,74,0,105,0,6,0,0,0,.,0,0,0,0,0,0
OR-500,450,438,438,0.9733,385,65,0,24,78,361,11,29,27,373,373,0.9688,35,3,24,78,303,4,5,8,65,65,1,0,0,58,7,24,19,0,0,.,0,0,0,0,0,0,297,294,294,0.9899,66,225,71,1,51,7,855,855,855,1,65,198,657,0,357,25,245,0,0,0,.,0,0,0,0,0,0
OR-501,2104,1988,1910,0.9078,1389,715,0,96,304,1796,4,223,110,1273,1195,0.8603,90,0,83,268,1121,0,100,52,715,715,1,13,36,675,4,123,58,0,0,.,0,0,0,0,0,0,2454,2189,2188,0.8916,590,1913,541,0,120,91,5029,4955,4406,0.8761,534,1729,3300,0,869,80,2202,0,0,0,.,0,0,0,0,0,0
OR-502,412,384,266,0.6456,165,247,0,52,135,261,16,75,44,137,128,0.7758,48,0,29,75,75,15,10,15,247,138,0.5587,23,60,186,1,65,29,0,0,.,0,0,0,0,0,0,100,100,100,1,11,44,56,0,59,0,434,434,121,0.2788,191,253,181,0,313,0,68,0,0,0,.,0,0,0,0,0,0
OR-503,282,266,196,0.695,172,110,0,34,86,161,35,0,49,156,156,0.907,150,0,25,59,99,14,0,16,110,40,0.3636,9,27,62,21,0,33,0,0,.,0,0,0,0,0,0,96,96,96,1,21,73,23,0,0,0,193,193,1,0.0052,16,38,155,0,174,0,169,0,0,0,.,0,0,0,0,0,0
OR-504,660,630,265,0.4015,278,363,19,62,155,495,10,72,25,248,104,0.3741,85,0,17,48,220,10,0,11,363,142,0.3912,45,107,256,0,53,14,19,19,1,0,0,19,0,19,0,395,353,245,0.6203,79,201,194,0,74,0,243,243,234,0.963,21,42,201,0,113,0,186,6,6,0,0,0,0,6,0,0,0
OR-505,982,982,424,0.4318,706,276,0,87,220,743,19,2,35,706,291,0.4122,100,223,42,130,558,18,0,18,276,133,0.4819,45,90,185,1,2,17,0,0,.,0,0,0,0,0,0,493,439,439,0.8905,97,304,189,0,145,8,153,153,153,1,26,81,72,0,0,0,62,67,67,67,1,16,48,19,0,0,0
OR-506,243,211,211,0.8683,131,112,0,47,156,85,2,79,15,107,107,0.8168,184,31,31,117,12,2,0,5,104,104,0.9286,16,39,73,0,79,10,0,0,.,0,0,0,0,0,0,226,201,201,0.8894,47,160,66,0,13,0,551,551,551,1,49,183,368,0,292,0,182,0,0,0,.,0,0,0,0,0,0
OR-507,182,128,128,0.7033,152,30,0,38,106,76,0,15,23,98,98,0.6447,0,18,26,79,73,0,15,0,30,30,1,12,27,3,0,0,23,0,0,.,0,0,0,0,0,0,228,191,191,0.8377,48,147,81,0,29,8,508,501,501,0.9862,84,265,243,0,228,0,180,0,0,0,.,0,0,0,0,0,0
PA-500,4700,4450,3896,0.8289,3392,1061,247,666,1860,2832,8,169,232,3224,2774,0.8178,176,50,455,1234,2150,8,27,68,979,895,0.8435,211,626,435,0,110,154,247,227,0.919,0,0,247,0,32,10,1379,1282,1282,0.9297,301,945,434,0,470,99,5341,5341,4342,0.813,634,2175,3166,0,1117,45,1849,6,6,6,1,0,0,6,0,0,0
PA-501,374,355,265,0.7086,240,109,25,92,186,188,0,17,4,224,134,0.5583,66,11,61,110,130,0,1,0,106,106,0.9725,31,76,33,0,16,4,25,25,1,0,0,25,0,0,0,79,62,53,0.6709,24,61,18,0,9,4,200,200,200,1,23,55,145,0,78,0,36,37,37,37,1,7,10,27,0,17,0
PA-502,387,352,352,0.9096,308,79,0,75,213,174,0,0,2,273,273,0.8864,0,0,51,167,141,0,0,2,79,79,1,24,46,33,0,0,0,0,0,.,0,0,0,0,0,0,201,201,201,1,56,168,33,0,16,0,400,400,400,1,54,147,253,0,78,5,78,3,3,3,1,0,0,3,0,0,0
PA-503,214,154,154,0.7196,96,118,0,29,103,111,0,14,8,72,72,0.75,0,40,8,24,72,0,0,0,82,82,0.6949,21,79,39,0,14,8,0,0,.,0,0,0,0,0,0,112,112,112,1,27,74,38,0,8,43,395,395,307,0.7772,78,265,130,0,119,0,56,0,0,0,.,0,0,0,0,0,0
PA-504,198,171,167,0.8434,134,64,0,40,128,70,0,0,13,131,127,0.9478,65,34,25,75,59,0,0,0,40,40,0.625,15,53,11,0,0,13,0,0,.,0,0,0,0,0,0,406,406,401,0.9877,91,321,85,0,5,39,231,231,231,1,24,83,148,0,0,0,102,0,0,0,.,0,0,0,0,0,0
PA-505,364,311,283,0.7775,187,177,0,49,153,211,0,110,1,172,144,0.7701,10,0,38,116,71,0,0,1,139,139,0.7853,11,37,140,0,110,0,0,0,.,0,0,0,0,0,0,133,133,133,1,36,100,33,0,36,14,233,233,233,1,18,68,165,0,0,4,32,44,40,35,0.7955,0,0,44,0,0,0
PA-506,432,366,366,0.8472,220,212,0,39,151,281,0,5,21,170,170,0.7727,266,68,24,99,121,0,0,16,196,196,0.9245,15,52,160,0,5,5,0,0,.,0,0,0,0,0,0,9,9,9,1,2,6,3,0,0,0,426,426,426,1,70,273,153,0,15,0,15,0,0,0,.,0,0,0,0,0,0
PA-508,155,130,130,0.8387,64,80,11,25,71,84,0,30,8,56,56,0.875,15,19,11,31,33,0,0,0,63,63,0.7875,14,40,40,0,23,8,11,11,1,0,0,11,0,7,0,122,103,99,0.8115,33,116,6,0,4,14,222,222,169,0.7613,30,111,111,0,61,0,169,0,0,0,.,0,0,0,0,0,0
PA-509,1897,1479,1062,0.5598,1235,662,0,334,1073,803,21,73,55,925,716,0.5798,316,93,204,711,504,20,11,20,554,346,0.5227,130,362,299,1,62,35,0,0,.,0,0,0,0,0,0,953,627,604,0.6338,228,697,256,0,43,33,1156,1156,766,0.6626,138,412,744,0,381,0,766,131,131,19,0.145,19,58,73,0,4,0
PA-510,420,361,341,0.8119,281,139,0,71,240,180,0,23,5,243,223,0.7936,60,5,53,192,89,0,0,0,118,118,0.8489,18,48,91,0,23,5,0,0,.,0,0,0,0,0,0,170,170,170,1,58,104,66,0,0,0,136,136,136,1,14,47,89,0,3,8,16,0,0,0,.,0,0,0,0,0,0
PA-511,195,184,166,0.8513,103,92,0,31,143,48,4,0,4,92,79,0.767,89,33,8,71,28,4,0,4,92,87,0.9457,23,72,20,0,0,0,0,0,.,0,0,0,0,0,0,213,208,208,0.9765,51,158,53,2,4,16,142,142,105,0.7394,15,44,98,0,37,0,15,0,0,0,.,0,0,0,0,0,0
PA-512,319,252,246,0.7712,221,98,0,56,178,141,0,0,24,201,195,0.8824,28,14,29,90,131,0,0,10,51,51,0.5204,27,88,10,0,0,14,0,0,.,0,0,0,0,0,0,294,214,294,1,79,214,80,0,10,71,234,234,234,1,14,54,180,0,43,0,172,11,11,11,1,3,8,3,0,11,0
PA-600,730,634,634,0.8685,556,169,5,123,307,423,0,104,18,460,460,0.8273,93,30,119,291,265,0,19,18,169,169,1,4,16,153,0,80,0,5,5,1,0,0,5,0,5,0,722,551,531,0.7355,160,388,334,0,35,79,2154,2154,1804,0.8375,392,1108,1046,0,444,5,1123,40,40,40,1,0,0,40,0,0,0
PA-601,915,674,352,0.3847,649,266,0,140,411,504,0,97,0,431,157,0.2419,24,69,100,291,358,0,30,0,243,195,0.7331,40,120,146,0,67,0,0,0,.,0,0,0,0,0,0,734,673,673,0.9169,142,441,293,0,85,51,1315,1239,913,0.6943,204,655,660,0,318,9,983,67,67,54,0.806,0,0,67,0,20,0
PA-603,177,147,147,0.8305,138,39,0,44,125,52,0,7,35,118,118,0.8551,0,0,36,102,36,0,6,27,29,29,0.7436,8,23,16,0,1,8,0,0,.,0,0,0,0,0,0,156,156,156,1,25,90,66,0,10,11,152,152,152,1,50,116,36,0,7,4,87,0,0,0,.,0,0,0,0,0,0
PA-605,365,288,276,0.7562,231,124,10,42,164,201,0,13,12,178,178,0.7706,0,35,23,109,122,0,3,0,100,88,0.7097,19,55,69,0,0,12,10,10,1,0,0,10,0,10,0,182,182,182,1,39,128,54,0,19,0,440,440,350,0.7955,88,322,118,0,90,0,168,90,90,90,1,0,0,90,0,0,0
PR-502,449,314,314,0.6993,117,320,12,43,127,322,0,6,8,86,86,0.735,0,0,10,25,92,0,0,0,216,216,0.675,33,102,218,0,6,8,12,12,1,0,0,12,0,0,0,158,127,127,0.8038,24,68,90,0,3,23,1210,1184,1184,0.9785,90,256,954,0,190,9,757,255,255,255,1,0,0,255,0,0,0
PR-503,210,164,164,0.781,165,45,0,9,47,163,0,7,0,134,134,0.8121,0,1,8,32,133,0,0,0,30,30,0.6667,1,15,30,0,7,0,0,0,.,0,0,0,0,0,0,162,110,110,0.679,26,81,81,0,10,0,600,513,503,0.8383,38,115,485,0,10,1,355,0,0,0,.,0,0,0,0,0,0
RI-500,869,691,643,0.7399,608,261,0,144,403,466,0,78,0,520,472,0.7763,48,402,87,232,376,0,0,0,171,171,0.6552,57,171,90,0,78,0,0,0,.,0,0,0,0,0,0,445,422,422,0.9483,75,249,196,0,40,21,1308,1257,980,0.7492,146,520,788,0,287,5,532,711,698,698,0.9817,92,258,453,0,0,0
SC-500,258,178,160,0.6202,173,85,0,15,41,211,6,85,12,93,75,0.4335,0,28,15,41,126,6,0,12,85,85,1,0,0,85,0,85,0,0,0,.,0,0,0,0,0,0,357,239,239,0.6695,50,186,171,0,83,11,424,424,83,0.1958,1,3,421,0,341,0,83,0,0,0,.,0,0,0,0,0,0
SC-501,1014,854,382,0.3767,829,173,12,122,469,544,1,51,22,710,280,0.3378,190,3,94,385,444,0,7,0,132,90,0.5202,28,84,88,1,44,22,12,12,1,0,0,12,0,0,0,121,99,99,0.8182,22,89,32,0,3,0,370,370,334,0.9027,9,28,342,0,181,0,370,0,0,0,.,0,0,0,0,0,0
SC-502,979,892,724,0.7395,649,330,0,34,195,776,8,114,55,586,487,0.7504,254,19,23,157,484,8,16,24,306,237,0.7182,11,38,292,0,98,31,0,0,.,0,0,0,0,0,0,128,128,128,1,21,62,66,0,50,13,946,878,878,0.9281,135,406,540,0,564,6,223,69,69,69,1,19,57,12,0,0,0
SC-503,534,426,390,0.7303,331,203,0,41,193,333,8,46,8,279,233,0.7039,0,24,30,138,185,8,6,8,147,157,0.7734,11,55,148,0,40,0,0,0,.,0,0,0,0,0,0,253,182,238,0.9407,43,133,120,0,47,18,436,436,400,0.9174,56,181,255,0,321,0,0,405,405,59,0.1457,58,172,233,0,0,0
SD-500,1283,788,441,0.3437,1152,131,0,222,656,627,0,35,60,664,422,0.3663,15,69,208,635,517,0,23,24,124,19,0.145,14,21,110,0,12,36,0,0,.,0,0,0,0,0,0,405,367,367,0.9062,115,360,45,0,50,0,528,528,528,1,24,84,444,0,339,0,481,20,20,20,1,0,0,20,0,20,0
TN-500,254,215,207,0.815,238,16,0,33,127,127,0,8,0,199,199,0.8361,100,151,31,119,119,0,0,0,16,8,0.5,2,8,8,0,8,0,0,0,.,0,0,0,0,0,0,48,48,48,1,6,15,33,0,5,0,469,469,413,0.8806,126,302,167,0,56,1,143,0,0,0,.,0,0,0,0,0,0
TN-501,892,814,814,0.9126,562,330,0,70,267,625,0,138,0,484,484,0.8612,0,54,34,155,407,0,0,0,330,330,1,36,112,218,0,138,0,0,0,.,0,0,0,0,0,0,151,151,151,1,24,75,76,0,42,5,1281,1281,1281,1,185,911,370,0,64,0,776,44,44,44,1,10,32,12,0,0,0
TN-502,634,567,512,0.8076,375,259,0,29,75,559,0,45,10,343,313,0.8347,0,26,17,45,330,0,0,4,224,199,0.7683,12,30,229,0,45,6,0,0,.,0,0,0,0,0,0,272,272,272,1,76,232,40,0,26,0,353,353,307,0.8697,14,40,313,0,152,0,95,18,18,0,0,0,0,18,0,0,18
TN-503,440,313,298,0.6773,188,252,0,38,176,264,0,48,0,82,82,0.4362,0,7,27,140,48,0,0,0,231,216,0.8571,11,36,216,0,48,0,0,0,.,0,0,0,0,0,0,17,17,17,1,3,7,10,0,0,0,55,55,55,1,0,0,55,0,3,0,15,0,0,0,.,0,0,0,0,0,0
TN-504,2061,1947,854,0.4144,1561,493,7,53,249,1790,22,194,22,1468,660,0.4228,67,0,33,163,1376,22,93,22,472,187,0.3793,20,86,407,0,94,0,7,7,1,0,0,7,0,7,0,607,569,569,0.9374,113,315,292,0,78,84,1041,1041,1041,1,239,412,629,0,563,0,43,101,101,101,1,0,0,101,0,0,0
TN-506,319,238,134,0.4201,276,43,0,18,90,229,0,0,0,216,134,0.4855,40,0,13,74,202,0,0,0,22,0,0,5,16,27,0,0,0,0,0,.,0,0,0,0,0,0,3,3,3,1,0,0,3,0,3,0,186,186,130,0.6989,37,79,107,0,56,0,0,0,0,0,.,0,0,0,0,0,0
TN-507,104,61,52,0.5,90,14,0,11,29,75,0,5,5,47,38,0.4222,10,0,9,22,68,0,5,5,14,14,1,2,7,7,0,0,0,0,0,.,0,0,0,0,0,0,105,72,72,0.6857,19,56,49,0,18,7,255,255,230,0.902,50,146,109,0,30,1,34,0,0,0,.,0,0,0,0,0,0
TN-509,427,344,161,0.377,363,64,0,31,157,267,3,18,3,280,137,0.3774,0,17,31,157,203,3,0,3,64,24,0.375,0,0,64,0,18,0,0,0,.,0,0,0,0,0,0,102,102,83,0.8137,14,45,57,0,26,0,447,447,277,0.6197,33,88,359,0,170,0,201,0,0,0,.,0,0,0,0,0,0
TN-510,165,94,94,0.5697,98,67,0,20,84,81,0,0,0,59,59,0.602,75,7,13,60,38,0,0,0,35,35,0.5224,7,24,43,0,0,0,0,0,.,0,0,0,0,0,0,69,57,57,0.8261,13,37,32,0,0,0,269,269,143,0.5316,48,153,116,0,126,0,3,0,0,0,.,0,0,0,0,0,0
TN-512,133,107,42,0.3158,117,16,0,28,65,68,0,0,0,91,42,0.359,0,10,24,49,68,0,0,0,16,0,0,4,16,0,0,0,0,0,0,.,0,0,0,0,0,0,94,94,94,1,19,41,53,0,16,0,27,27,27,1,5,8,19,0,13,0,27,0,0,0,.,0,0,0,0,0,0
TX-500,2348,2193,2191,0.9331,1980,349,19,262,821,1523,4,133,42,1869,1867,0.9429,0,18,194,625,1351,4,33,4,305,305,0.8739,68,196,153,0,81,38,19,19,1,0,0,19,0,19,0,833,772,742,0.8908,154,469,364,0,328,38,2034,2034,2034,1,361,1012,1022,0,1138,2,751,1357,1357,1357,1,277,1014,343,0,109,7
TX-503,930,693,693,0.7452,708,207,15,168,554,371,5,92,56,602,602,0.8503,20,14,115,397,306,5,45,12,76,76,0.3671,53,157,50,0,32,44,15,15,1,0,0,15,0,15,0,1409,1252,1225,0.8694,241,779,630,0,184,140,1162,1162,1096,0.9432,92,231,931,0,567,0,995,286,286,286,1,51,159,127,0,0,35
TX-600,2510,2181,1567,0.6243,1746,718,46,269,828,1474,208,169,304,1591,1304,0.7468,1403,30,155,424,1114,208,78,208,544,217,0.3022,114,404,314,0,70,96,46,46,1,0,0,46,0,21,0,1108,1036,1036,0.935,199,658,450,0,150,39,1969,1969,1969,1,173,446,1523,0,882,30,1066,500,500,500,1,160,473,27,0,0,0
TX-601,1788,1537,1080,0.604,1565,203,20,218,775,993,20,92,62,1381,926,0.5917,10,8,170,656,889,20,32,30,136,134,0.6601,48,119,84,0,60,32,20,20,1,0,0,20,0,0,0,1027,852,836,0.814,262,702,325,0,152,15,1682,1660,1650,0.981,181,325,1357,0,584,0,1636,225,225,40,0.1778,66,69,156,0,0,0
TX-603,1339,1159,872,0.6512,1144,195,0,101,489,837,13,43,44,979,742,0.6486,0,41,62,372,759,13,23,38,180,130,0.6667,39,117,78,0,20,6,0,0,.,0,0,0,0,0,0,428,404,404,0.9439,77,245,183,0,134,106,143,143,143,1,27,65,78,0,15,9,81,86,86,22,0.2558,0,0,86,0,0,0
TX-604,226,180,116,0.5133,119,107,0,29,119,101,6,48,16,89,89,0.7479,0,6,7,43,70,6,43,12,91,27,0.2523,22,76,31,0,5,4,0,0,.,0,0,0,0,0,0,45,35,35,0.7778,11,32,13,0,25,5,130,126,126,0.9692,9,29,101,0,74,0,79,0,0,0,.,0,0,0,0,0,0
TX-607,5239,3386,2019,0.3854,4317,922,0,677,2394,2798,47,39,103,2690,1712,0.3966,10,4,516,1781,2507,29,23,33,696,307,0.333,161,613,291,18,16,70,0,0,.,0,0,0,0,0,0,1514,976,798,0.5271,398,1020,494,0,509,0,1337,1267,345,0.258,188,226,1111,0,1063,0,261,0,0,0,.,0,0,0,0,0,0
TX-611,584,535,535,0.9161,351,233,0,32,270,301,13,279,121,327,327,0.9316,0,16,21,111,227,13,229,79,208,208,0.8927,11,159,74,0,50,42,0,0,.,0,0,0,0,0,0,4,4,4,1,0,0,4,0,0,0,148,148,148,1,7,16,132,0,79,9,2,0,0,0,.,0,0,0,0,0,0
TX-624,429,355,273,0.6364,409,20,0,13,158,236,35,0,35,335,267,0.6528,0,0,13,158,216,35,0,35,20,6,0.3,0,0,20,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,29,29,29,1,0,0,29,0,0,0,0,0,0,0,.,0,0,0,0,0,0
TX-700,2767,2343,2343,0.8468,1942,793,32,307,1100,1663,4,127,115,1560,1560,0.8033,0,100,253,924,1014,4,32,87,751,751,0.947,54,176,617,0,63,28,32,32,1,0,0,32,0,32,0,1856,1301,1301,0.701,350,1077,704,75,317,75,6057,5811,5811,0.9594,703,2223,3834,0,1357,40,3095,0,0,0,.,0,0,0,0,0,0
TX-701,160,128,104,0.65,160,0,0,18,54,106,0,0,0,128,104,0.65,12,0,18,54,106,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,109,92,109,1,20,75,34,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0
UT-500,1771,1398,1350,0.7623,1417,354,0,109,729,1037,5,72,60,1207,1168,0.8243,262,148,46,489,924,4,0,34,191,182,0.5141,63,240,113,1,72,26,0,0,.,0,0,0,0,0,0,930,930,920,0.9892,188,634,296,0,160,26,2684,2684,2254,0.8398,284,1094,1590,0,689,16,1155,61,61,61,1,9,42,19,0,12,0
UT-503,819,459,452,0.5519,647,172,0,119,441,346,32,25,32,430,416,0.643,50,31,72,303,312,32,0,32,29,36,0.2093,47,138,34,0,25,0,0,0,.,0,0,0,0,0,0,483,371,419,0.8675,105,350,133,0,40,6,398,388,205,0.5151,25,76,322,0,157,0,115,0,0,0,.,0,0,0,0,0,0
UT-504,127,56,56,0.4409,66,61,0,19,61,65,1,0,1,24,24,0.3636,0,0,9,34,31,1,0,1,32,32,0.5246,10,27,34,0,0,0,0,0,.,0,0,0,0,0,0,23,16,16,0.6957,4,11,12,0,3,0,194,194,185,0.9536,6,27,167,0,1,0,120,3,3,3,1,0,0,3,0,0,0
VA-500,775,707,681,0.8787,639,95,41,97,324,451,0,82,0,585,563,0.8811,0,82,91,310,329,0,0,0,81,81,0.8526,6,14,81,0,44,0,41,37,0.9024,0,0,41,0,38,0,402,384,384,0.9552,97,255,147,0,21,2,972,972,393,0.4043,86,256,716,0,428,0,241,152,152,152,1,9,26,126,0,22,0
VA-501,381,310,310,0.8136,320,61,0,44,161,220,0,6,0,249,249,0.7781,40,303,40,141,179,0,6,0,61,61,1,4,20,41,0,0,0,0,0,.,0,0,0,0,0,0,350,337,337,0.9629,81,248,102,0,69,4,820,820,389,0.4744,117,374,446,0,431,0,270,158,158,158,1,0,0,158,0,0,0
VA-502,438,362,362,0.8265,438,0,0,26,161,277,0,15,0,362,362,0.8265,0,81,26,161,277,0,15,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,83,83,82,0.988,8,24,59,0,52,0,143,143,143,1,7,33,110,0,114,0,36,0,0,0,.,0,0,0,0,0,0
VA-503,190,135,95,0.5,134,56,0,24,85,84,21,16,28,79,79,0.5896,0,175,14,45,68,21,0,28,56,16,0.2857,10,40,16,0,16,0,0,0,.,0,0,0,0,0,0,394,223,102,0.2589,69,234,160,0,25,5,457,457,457,1,44,139,318,0,334,5,57,191,191,191,1,12,48,143,0,0,0
VA-504,191,164,164,0.8586,176,15,0,18,43,148,0,0,0,151,151,0.858,24,0,13,28,148,0,0,0,13,13,0.8667,5,15,0,0,0,0,0,0,.,0,0,0,0,0,0,30,30,30,1,2,4,26,0,5,0,127,127,103,0.811,1,2,125,0,24,0,96,25,25,0,0,0,0,25,0,0,0
VA-505,306,230,177,0.5784,257,49,0,53,184,122,0,7,0,205,152,0.5914,230,33,39,137,120,0,7,0,25,25,0.5102,14,47,2,0,0,0,0,0,.,0,0,0,0,0,0,145,145,145,1,20,77,68,0,29,0,920,920,254,0.2761,66,176,744,0,666,0,83,88,88,88,1,0,0,88,0,0,0
VA-507,85,55,30,0.3529,75,10,0,18,47,38,0,1,0,45,20,0.2667,0,6,18,47,28,0,0,0,10,10,1,0,0,10,0,1,0,0,0,.,0,0,0,0,0,0,94,94,11,0.117,18,66,28,0,11,0,160,160,112,0.7,21,61,99,0,50,0,102,60,60,60,1,0,0,60,0,0,0
VA-508,144,98,98,0.6806,144,0,0,21,77,67,0,0,0,98,98,0.6806,0,12,21,77,67,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,103,103,103,1,20,33,70,0,14,0,73,73,64,0.8767,6,20,53,0,9,0,11,0,0,0,.,0,0,0,0,0,0
VA-513,272,208,168,0.6176,272,0,0,36,133,139,0,0,0,208,168,0.6176,115,12,36,133,139,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,54,42,42,0.7778,8,28,26,0,1,0,79,79,79,1,8,18,61,0,15,0,33,0,0,0,.,0,0,0,0,0,0
VA-514,163,131,131,0.8037,163,0,0,29,92,71,0,0,0,131,131,0.8037,37,24,29,92,71,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,178,98,98,0.5506,33,118,60,0,0,0,146,146,56,0.3836,8,19,127,0,58,0,56,0,0,0,.,0,0,0,0,0,0
VA-521,954,596,379,0.3973,841,113,0,141,504,450,0,0,0,514,379,0.4507,34,112,116,420,421,0,0,0,82,0,0,25,84,29,0,0,0,0,0,.,0,0,0,0,0,0,423,386,363,0.8582,103,285,138,0,26,18,278,278,106,0.3813,30,41,237,0,38,0,75,23,23,23,1,0,0,23,0,0,0
